Tutorial Group,Student ID,School,Name,Gender,CGPA
G-63,1943,WKW SCI,David Delgado,Male,4.0
G-63,5513,ASE,Dawn Riggs,Female,3.87
G-63,4505,CoB (NBS),Timothy Walter,Male,3.85
G-63,2265,WKW SCI,Amber Sims,Female,3.97
G-63,2838,EEE,Natasha Adams,Female,4.0
G-63,4865,CoB (NBS),Allison Boone,Female,3.96
G-63,517,EEE,Julia Guerrero,Female,3.98
G-63,3609,MAE,Michelle Miles,Female,4.14
G-63,1214,NIE,James Ortiz,Male,4.07
G-63,2301,ADM,Jeremy Schmidt,Male,3.96
G-63,1074,ADM,Martin Hart,Male,3.78
G-63,3934,CCEB,Jonathan Lawrence,Male,3.82
G-63,2335,CoE,Ryan Payne,Male,4.01
G-63,3248,EEE,Dana Friedman,Female,3.97
G-63,2158,SBS,Gary Fernandez,Male,4.04
G-63,4052,CoE,Denise Houston,Female,4.14
G-63,1178,SSS,Sarah Harper,Female,4.0
G-63,1779,CoB (NBS),Shelly Cooper,Female,3.94
G-63,5038,SBS,Patricia Small,Female,4.06
G-63,2412,CCEB,Brittney Nichols,Female,4.02
G-63,2276,MAE,Sherry Foster DDS,Female,3.93
G-63,3724,ADM,Molly Rivera,Female,4.06
G-63,2747,CoB (NBS),Keith Steele,Male,4.13
G-63,4442,CoE,Anthony Sheppard,Male,3.87
G-63,2722,CCEB,Patty Rivera,Female,3.98
G-63,2015,CCDS,Mr. Paul Sims,Male,4.02
G-63,1933,SPMS,Alyssa Sharp,Female,3.75
G-63,5664,SPMS,Chad Moore,Male,4.26
G-63,3982,MAE,Autumn Barnes,Female,3.82
G-63,2188,WKW SCI,Robert Clark,Male,3.9
G-63,3613,NIE,Michele Murphy,Female,4.2
G-63,4474,CoB (NBS),Ashley Brooks,Female,3.87
G-63,2397,SoH,Corey Moran,Male,4.01
G-63,1655,SSS,Jennifer Hernandez,Female,4.03
G-63,1184,NIE,Madison Norris,Female,3.87
G-63,2691,SoH,Richard Newton,Male,3.95
G-63,3941,MSE,Nancy Stephens,Female,4.03
G-63,5038,ASE,Andrew Myers,Male,4.1
G-63,1180,CoB (NBS),Amanda Lawson,Female,4.06
G-64,5678,CoE,Austin Faulkner,Male,4.01
G-64,1702,CoE,Spencer Wright,Male,3.99
G-64,1133,SSS,Jason Macias,Male,3.9
G-64,5415,ASE,Hector Miller,Male,3.93
G-64,5227,ASE,Tammy Ryan,Female,4.02
G-64,1194,CoB (NBS),Jessica Mason,Female,4.08
G-64,1900,CoE,Erin Brown,Female,4.09
G-64,2424,CCDS,Charles Hancock,Male,3.93
G-64,4110,WKW SCI,Margaret Pineda,Female,4.11
G-64,4957,SPMS,Dawn Turner,Female,3.99
G-64,1445,CCDS,Valerie Garrison,Female,3.88
G-64,4558,EEE,Catherine Lee,Female,4.02
G-64,2596,EEE,Shari Rice,Female,4.13
G-64,524,ASE,Crystal Frye,Female,4.0
G-64,3671,SoH,Colleen Daniels,Female,3.98
G-64,5830,ASE,Jennifer Garcia,Female,3.9
G-64,5211,CCDS,Nancy Espinoza,Female,4.15
G-64,4716,SPMS,Brenda Diaz,Female,3.8
G-64,3269,CCDS,Michael Olsen,Male,3.93
G-64,2071,MAE,Rebecca Brown,Female,4.01
G-64,2325,ADM,Lisa Padilla,Female,3.99
G-64,20,SSS,Marcus Larson,Male,3.85
G-64,1224,SPMS,Carol Jackson,Female,4.06
G-64,301,NIE,Tyler Page Jr.,Male,4.28
G-64,374,ADM,Tamara Smith,Female,4.26
G-64,635,MAE,Louis Clark,Male,3.92
G-64,4607,NIE,Shannon Montgomery,Female,4.13
G-64,1354,EEE,Eric Myers MD,Male,4.06
G-64,2425,CCEB,Kevin Robles,Male,3.97
G-64,4850,CoE,Michaela Rodgers,Female,3.9
G-64,199,EEE,Brandi Clark,Female,4.02
G-64,4041,SoH,Stanley Berger,Male,4.1
G-64,4905,CoE,James Watkins,Male,3.86
G-64,3143,ADM,Kristen Sampson,Female,4.03
G-64,250,SSS,Ronald Hopkins,Male,4.05
G-64,4345,ADM,Ronald Hudson,Male,4.13
G-64,3902,CoB (NBS),Anita Sullivan,Female,3.96
G-64,5570,NIE,Kevin Romero,Male,3.84
G-64,1680,SPMS,Nicholas Gillespie,Male,3.95
G-64,109,CCDS,Chad Foster,Male,3.86
G-64,133,CoE,Tina Williamson,Female,4.07
G-64,3413,CoE,Natasha Cain,Female,4.04
G-64,1259,SPMS,Brett West,Male,3.94
G-64,825,MSE,Jason Rogers,Male,4.15
G-64,3266,SPMS,David Hernandez,Male,4.02
G-64,315,CoB (NBS),Jose Gentry,Male,4.11
G-64,954,CCEB,Jay Smith,Male,4.07
G-64,1457,MSE,Amy Richardson,Female,3.87
G-64,5154,ASE,Kevin Farley,Male,3.92
G-64,5433,ASE,Joanne Johnson,Female,3.92
G-65,3510,SPMS,Kimberly Sanchez,Female,4.02
G-65,4449,SBS,Jeffrey Perry,Male,4.02
G-65,438,SBS,Joe James,Male,3.94
G-65,5242,ADM,Dr. Michelle Green,Female,4.03
G-65,3542,CCDS,Christopher Robinson,Male,3.86
G-65,790,MSE,Angela Powell,Female,3.99
G-65,1281,SSS,Michelle Anderson,Female,3.89
G-65,4707,SPMS,Donna Stephenson,Female,4.06
G-65,3863,MSE,Leslie Fields,Female,4.07
G-65,4271,WKW SCI,Wesley Bishop,Male,4.15
G-65,2582,CCDS,Joyce May,Female,3.96
G-65,5306,CoB (NBS),Margaret Allen,Female,4.12
G-65,2345,MAE,Dr. Michael Rogers,Male,3.92
G-65,578,CoE,Jennifer Miller,Female,4.07
G-65,4745,SoH,Jessica Carpenter MD,Female,3.99
G-65,505,ASE,Billy Allen,Male,3.98
G-65,3081,SSS,Joy Young,Female,3.94
G-65,2873,SSS,Zachary Moore,Male,3.88
G-65,4110,SPMS,Jacob Williams,Male,3.96
G-65,4361,ASE,Jody Nguyen,Female,3.98
G-65,3749,CoB (NBS),Tracie Williams,Female,3.8
G-65,1007,EEE,Anna Simpson,Female,4.11
G-65,5083,CoE,Eugene Harrison,Male,4.03
G-65,2839,ADM,Eric Allen,Male,3.94
G-65,4208,EEE,Denise Lang,Female,4.21
G-65,3738,CoB (NBS),Thomas Snyder,Male,4.0
G-65,923,SBS,Laura Hampton,Female,4.09
G-65,3736,SBS,Robert Williams,Male,4.19
G-65,3647,CoB (NBS),Richard Johns,Male,3.89
G-65,5892,SBS,Jeffrey Welch,Male,3.85
G-65,4387,MSE,Jamie Russell,Female,3.94
G-65,5437,MSE,Melissa Morris,Female,4.15
G-65,3027,MSE,Cheryl Davis,Female,4.06
G-65,2983,MAE,Rachel Solis,Female,3.89
G-65,4485,CCEB,Jack Watson,Male,3.86
G-65,1001,MAE,Mark Peterson,Male,4.02
G-65,4035,SSS,Dustin Reed,Male,3.88
G-65,4171,MAE,David Foster,Male,4.1
G-65,3950,MAE,Paul Watson,Male,4.07
G-65,4650,EEE,Miss Victoria Kennedy,Female,3.96
G-65,2532,MAE,Rose Hernandez,Female,4.06
G-65,1369,SBS,Albert Banks,Male,3.9
G-65,737,MSE,Derek Walker,Male,3.97
G-65,1572,CCEB,William Macdonald,Male,3.92
G-65,4459,MAE,Christina Smith,Female,4.0
G-65,820,WKW SCI,Megan Clark,Female,3.98
G-65,1922,ASE,Samantha Miller,Female,4.08
G-65,5565,EEE,Marie Freeman,Female,4.06
G-65,2655,SBS,Thomas Monroe,Male,4.14
G-65,3981,NIE,David Grimes,Male,3.99
G-66,4732,CoE,Kevin Moon,Male,3.96
G-66,2694,SPMS,Nicole Garner,Female,3.86
G-66,2717,MAE,Renee Todd,Female,3.85
G-66,5155,ADM,Lisa Strickland,Female,3.93
G-66,4792,NIE,Jacob Burgess,Male,4.07
G-66,120,SoH,Hunter Green,Male,4.03
G-66,2265,WKW SCI,Carla Ellis,Female,4.17
G-66,680,NIE,Mark Smith,Male,3.85
G-66,2934,SBS,Tiffany Johnson,Female,4.08
G-66,5600,CCDS,Brenda Harris,Female,3.9
G-66,181,WKW SCI,Heather Alexander,Female,4.04
G-66,5493,SPMS,Lauren Gray,Female,3.91
G-66,1627,CoE,Nichole Manning,Female,3.84
G-66,4656,EEE,Thomas Schroeder,Male,3.92
G-66,5070,CCDS,Julia Rodriguez,Female,3.99
G-66,2692,CCEB,Ms. Erica Bryan,Female,3.94
G-66,4500,MAE,Bradley Brown,Male,4.1
G-66,3859,CCEB,Olivia Rogers,Female,4.36
G-66,4993,SoH,Aaron Park,Male,3.79
G-66,1932,CoB (NBS),Tammy Nelson,Female,3.9
G-66,4210,WKW SCI,Andrew Young,Male,3.99
G-66,360,ADM,Victoria Glass,Female,4.04
G-66,433,SPMS,Leonard Hernandez,Male,3.9
G-66,4492,CoB (NBS),Shannon Cross,Female,4.2
G-66,4854,CoE,Ryan Stuart,Male,3.97
G-66,5647,ASE,Tiffany Watson,Female,4.0
G-66,4080,SSS,Kathy Cain,Female,3.68
G-66,966,SSS,Steven Livingston,Male,4.02
G-66,684,NIE,Kathy Schroeder,Female,3.88
G-66,1054,EEE,Samuel Lynch,Male,3.95
G-66,2731,SoH,Gary Collins,Male,3.85
G-66,4238,MSE,David Roberts,Male,4.11
G-66,1565,CCDS,Lisa Morris,Female,3.92
G-66,5313,CCEB,Tina Jones,Female,3.94
G-66,3351,NIE,Shane Dixon,Male,4.06
G-66,4122,SBS,Alyssa Carter,Female,4.0
G-66,2049,NIE,Lisa Webb,Female,4.06
G-66,1174,WKW SCI,Dalton Robbins,Male,4.16
G-66,4742,ADM,Debra Hampton,Female,4.02
G-66,2000,CCDS,Charles Herrera,Male,4.06
G-66,5132,CCDS,Daniel Anderson,Male,3.68
G-66,5473,ASE,Sarah Mitchell,Female,3.99
G-66,5466,MAE,Michael Obrien,Male,4.19
G-66,2087,ADM,Max Conway,Male,4.17
G-66,5382,SBS,David Foster,Male,4.0
G-66,5057,CoB (NBS),Lisa Williams,Female,3.96
G-66,3369,CoB (NBS),Jeremiah Barnes,Male,4.05
G-66,3944,NIE,Barbara Leach,Female,4.01
G-66,2152,CCEB,Stephanie Rhodes,Female,3.95
G-66,14,ASE,Amanda Harris,Female,4.1
G-67,2853,SSS,Keith Henry Jr.,Male,3.96
G-67,3018,NIE,Sharon Sosa,Female,3.92
G-67,3192,SBS,Jessica Rogers MD,Female,3.8
G-67,4921,ADM,David Davis,Male,4.08
G-67,5015,MAE,Jody Hunt,Female,3.92
G-67,2264,EEE,Jerome Middleton,Male,3.92
G-67,1965,CoE,Jennifer Garcia,Female,4.04
G-67,5366,SSS,Erika Herrera,Female,3.81
G-67,2637,WKW SCI,Cynthia Simpson,Female,4.23
G-67,2295,SPMS,Robert Raymond,Male,4.02
G-67,3449,ASE,Justin Smith,Male,3.95
G-67,2066,MAE,Jasmine Medina,Female,3.93
G-67,2357,CoB (NBS),Jason Yang,Male,4.02
G-67,5952,SPMS,Sharon Jefferson,Female,4.08
G-67,2917,MAE,Tina Baker,Female,3.76
G-67,1127,NIE,Kathleen Gomez DDS,Female,3.88
G-67,7,CCDS,Jeffery Brown,Male,4.1
G-67,3156,CCDS,Stephanie Leonard,Female,4.02
G-67,5938,SSS,Gregory Fields,Male,4.27
G-67,787,EEE,April Carter,Female,4.0
G-67,1055,MSE,Ryan Rodriguez,Male,3.92
G-67,1381,SSS,Jessica Hunt,Female,3.98
G-67,791,SSS,Erica Williams,Female,4.11
G-67,3804,MSE,Brittany Bauer,Female,4.14
G-67,1145,ASE,David Johnston,Male,3.88
G-67,5191,SSS,Albert Coleman,Male,3.94
G-67,5635,ADM,Tracy Alvarez,Female,3.85
G-67,3093,SSS,Adam Beard,Male,4.02
G-67,393,SoH,Rodney Miller,Male,3.99
G-67,4357,ADM,Kathryn Brewer,Female,4.24
G-67,860,SSS,Megan Sanchez,Female,4.14
G-67,3566,SPMS,David Mendez,Male,4.0
G-67,514,ASE,Jasmine Williams,Female,3.91
G-67,4984,MSE,Lisa Murphy,Female,3.93
G-67,2601,SSS,Meredith Young,Female,3.89
G-67,2544,SoH,Jessica Powell,Female,4.18
G-67,531,EEE,David Adams,Male,4.17
G-67,1351,CCEB,Jennifer Davis,Female,4.02
G-67,1163,ASE,Faith Bishop,Female,3.9
G-67,2405,NIE,Susan Watkins,Female,3.91
G-67,1766,ASE,Cynthia Johnson,Female,3.89
G-67,5352,ASE,Julia Suarez,Female,3.91
G-67,4448,EEE,Jasmine Serrano,Female,4.03
G-67,4650,CCEB,Nicole Hoover,Female,3.94
G-67,287,WKW SCI,Shane Stevens,Male,3.99
G-67,109,ADM,Aaron Taylor,Male,4.03
G-67,1072,CoE,Mary Gomez,Female,4.05
G-67,2003,CCEB,Alexandra Gonzalez,Female,4.03
G-67,4945,SoH,Jane Robinson,Female,3.9
G-67,817,MAE,David Raymond,Male,4.09
G-68,1700,CoE,Joseph Cohen,Male,3.98
G-68,1031,MAE,Roberta Campbell,Female,4.04
G-68,4719,SSS,Kevin Medina,Male,3.8
G-68,3275,SBS,Charles Richardson,Male,4.1
G-68,421,SBS,Mrs. Shirley Leonard,Female,4.06
G-68,1144,EEE,Dr. Adam Marshall,Male,4.18
G-68,1703,CCDS,Sergio Smith,Male,4.06
G-68,4356,MAE,David Braun,Male,4.02
G-68,3047,SPMS,Diana Williams,Female,4.0
G-68,1975,ASE,Lindsay Hopkins,Female,4.03
G-68,1518,CoE,Ronald Branch,Male,3.79
G-68,3567,SPMS,John Bryan,Male,3.93
G-68,5536,SPMS,Mr. Douglas Schultz,Male,4.0
G-68,3499,CoE,Catherine Mata,Female,4.08
G-68,4495,CoB (NBS),Kelly Hamilton,Female,4.18
G-68,2272,NIE,Christopher Chase,Male,4.09
G-68,5622,SoH,George Martin,Male,3.89
G-68,3345,ASE,David Johnson,Male,4.01
G-68,5296,SBS,Martin Austin,Male,3.93
G-68,4635,SPMS,Robert Diaz,Male,3.94
G-68,3409,CoE,Benjamin Espinoza,Male,4.01
G-68,1527,NIE,Andrew Conway,Male,3.94
G-68,1466,CoE,Andrea Riley,Female,4.09
G-68,5488,ASE,Robert Gonzalez,Male,3.87
G-68,2693,CoB (NBS),Russell George,Male,4.14
G-68,5673,CoE,Dan Johnson,Male,3.86
G-68,2938,MSE,Linda Ellis,Female,4.02
G-68,2511,ASE,Kathryn Morris,Female,4.0
G-68,5456,ADM,John Ramirez,Male,3.92
G-68,4420,CCDS,Jennifer Brown,Female,4.01
G-68,2704,EEE,Katelyn Fitzgerald,Female,4.0
G-68,5590,EEE,Robert Morrison,Male,3.95
G-68,171,CCDS,Susan Petty,Female,4.07
G-68,829,CCDS,Cathy Odonnell,Female,3.89
G-68,1556,SBS,John White,Male,3.95
G-68,952,SPMS,Kaitlyn Hayes,Female,3.99
G-68,1053,MSE,Jessica Kelley,Female,4.17
G-68,277,SBS,Alexander Davis DDS,Male,4.03
G-68,5269,SBS,Amanda Valenzuela,Female,4.08
G-68,156,SPMS,Sandra Munoz,Female,3.86
G-68,4647,SBS,Gabrielle Price,Female,3.96
G-68,5792,ASE,Ryan Ortega,Male,4.08
G-68,3253,CoB (NBS),Mr. Kenneth Conley Jr.,Male,4.07
G-68,885,WKW SCI,Mrs. Heather Riley,Female,4.09
G-68,4006,WKW SCI,Mary Payne,Female,4.15
G-68,4816,NIE,Brandon Gardner,Male,4.07
G-68,2331,SSS,Jessica Henderson,Female,3.87
G-68,1103,CoE,Stephen Velasquez,Male,3.92
G-68,2541,WKW SCI,Brianna Johnson,Female,4.09
G-68,4598,CCEB,Charles Stanley,Male,3.93
G-69,3171,ASE,Randall Gregory,Male,4.05
G-69,4238,SSS,Justin Yang,Male,4.06
G-69,1530,CCEB,Jacob Odom,Male,3.92
G-69,3576,NIE,Michelle Paul,Female,4.06
G-69,2080,SSS,Andrew Wilson,Male,4.02
G-69,2179,WKW SCI,Matthew Austin,Male,4.21
G-69,4866,CoB (NBS),Mr. Michael Pitts PhD,Male,3.88
G-69,1388,SPMS,Angela Yang,Female,3.99
G-69,2022,NIE,Jacob Gardner,Male,3.92
G-69,4864,CoB (NBS),James Gibbs,Male,3.81
G-69,2625,NIE,Leslie Hall,Female,4.06
G-69,4172,SSS,Carl Pitts,Male,3.9
G-69,4182,SBS,Richard Evans DDS,Male,4.02
G-69,3067,NIE,Robert Sherman,Male,4.14
G-69,1061,EEE,Mary Spencer,Female,3.93
G-69,12,SBS,Christopher Rodriguez,Male,3.88
G-69,3071,MSE,Kimberly Fisher,Female,3.9
G-69,5854,WKW SCI,Brendan Brown,Male,3.87
G-69,5602,MSE,Linda Gibbs,Female,3.87
G-69,105,NIE,Jeremy Glenn,Male,3.98
G-69,1347,CCDS,James Brooks,Male,3.92
G-69,1174,CCDS,Michael Hodge,Male,4.0
G-69,1728,SBS,Mark Orozco,Male,3.85
G-69,4592,SPMS,Eric Schwartz,Male,4.08
G-69,4892,ASE,Miss Julia Carter,Female,4.15
G-69,5638,SSS,Allison Lawrence,Female,4.04
G-69,371,SoH,Carrie Ramirez,Female,4.0
G-69,2957,MAE,Mark Hudson,Male,4.13
G-69,5934,EEE,Hannah Short,Female,4.04
G-69,2185,SBS,Robert Taylor,Male,4.13
G-69,1878,CoE,Emily Park,Female,3.98
G-69,745,SPMS,William Wright,Male,3.92
G-69,4448,WKW SCI,Meghan Johnson,Female,3.88
G-69,3998,SPMS,Jonathan Smith,Male,3.99
G-69,2518,SSS,Aaron Meyer,Male,4.06
G-69,532,CoB (NBS),Danny White,Male,3.81
G-69,5304,MSE,Jason Rogers,Male,3.93
G-69,930,MSE,Sherri Cabrera,Female,3.97
G-69,2803,SBS,Amanda Shannon,Female,3.99
G-69,3216,MAE,Terry Andrews,Female,4.15
G-69,4964,CCDS,Carrie Hall,Female,3.94
G-69,4811,SBS,Lori Pittman,Female,3.99
G-69,1907,MAE,Nicholas Leonard,Male,4.2
G-69,3644,NIE,Brooke Chavez,Female,4.08
G-69,2334,CoB (NBS),Carrie Rivera,Female,3.94
G-69,5718,EEE,Bailey Stein,Female,3.87
G-69,4430,SoH,Mary Carlson,Female,4.0
G-69,5924,CCEB,Michael Tran,Male,3.87
G-69,4445,MSE,Andrew Edwards,Male,3.96
G-69,2860,WKW SCI,Kelly Freeman,Female,3.79
G-70,8,SPMS,Courtney Wolf,Female,4.04
G-70,2232,SBS,Patricia Smith,Female,4.05
G-70,1897,CCEB,Tiffany Allen MD,Female,4.06
G-70,1200,SBS,Susan Fisher,Female,3.72
G-70,2680,CoE,Casey Phillips,Female,3.99
G-70,1806,CCDS,Heather Peterson,Female,4.1
G-70,5560,CCEB,Ronald Ortiz,Male,4.16
G-70,1760,ADM,Eric Hayes,Male,3.99
G-70,4065,SoH,Dale Manning,Male,3.94
G-70,3103,EEE,Scott Anderson,Male,4.01
G-70,588,CoB (NBS),Manuel Wilson,Male,3.99
G-70,2908,SBS,Mark Copeland,Male,3.8
G-70,3012,CoB (NBS),Rodney Ford,Male,3.86
G-70,4892,SSS,Samantha Mclean,Female,4.14
G-70,2921,WKW SCI,Amber Kim,Female,4.07
G-70,1880,ADM,Jessica Marquez,Female,3.92
G-70,3283,CoE,Carlos Gill,Male,3.92
G-70,3412,SSS,Adam Farley,Male,4.06
G-70,5231,SoH,Daniel Lewis,Male,4.13
G-70,3575,SPMS,Eric Davis,Male,4.11
G-70,4985,CoE,Jennifer Thornton,Female,3.98
G-70,2865,MSE,Christina Novak,Female,4.14
G-70,773,MAE,Robin Wright,Female,4.09
G-70,5146,CCEB,Mr. Dean Joseph MD,Male,3.82
G-70,2222,SSS,Kelsey Bridges,Female,3.8
G-70,1409,EEE,Daniel Bradford,Male,4.09
G-70,1442,WKW SCI,Sabrina Brewer,Female,3.9
G-70,2697,WKW SCI,Lisa Andrews,Female,3.97
G-70,560,SPMS,Matthew Joseph,Male,3.96
G-70,856,SPMS,Cathy Baldwin,Female,4.0
G-70,5195,CoB (NBS),Isaac Brooks,Male,3.97
G-70,3281,CCEB,Kevin Lewis,Male,4.03
G-70,5217,CoE,Jacob Rose,Male,4.07
G-70,3625,MSE,Janet Rose,Female,3.84
G-70,1756,WKW SCI,Andrea Johnson,Female,3.95
G-70,702,CoE,Mrs. Crystal Tucker,Female,3.83
G-70,3489,CCEB,Felicia Forbes,Female,3.95
G-70,4301,SPMS,Leah Cervantes DVM,Female,4.0
G-70,5651,WKW SCI,Timothy Peters,Male,4.03
G-70,168,CCDS,Joseph Wilson,Male,3.8
G-70,577,SoH,Clinton Knight,Male,3.89
G-70,286,MAE,Jordan Lee,Female,3.99
G-70,416,CoE,Kerry Soto,Female,4.01
G-70,4657,MAE,Eric Taylor,Male,3.85
G-70,5687,CoB (NBS),Jonathan Anderson,Male,3.84
G-70,1215,SSS,Dana Jones,Female,4.22
G-70,3700,CoB (NBS),Aaron Trevino,Male,4.01
G-70,5011,ADM,Adam Jacobs,Male,3.92
G-70,2347,ASE,Ricardo Ortiz,Male,3.94
G-70,4166,WKW SCI,David White,Male,3.99
G-71,3682,CoB (NBS),Amanda Strickland,Female,3.84
G-71,5941,EEE,Kerry Vargas,Male,4.14
G-71,4271,ADM,Sean Freeman,Male,4.09
G-71,5985,SoH,Briana Robinson,Female,3.94
G-71,5495,CCEB,Timothy Bush,Male,3.93
G-71,4422,CoB (NBS),Natalie Warren,Female,3.82
G-71,2600,EEE,Anthony Mooney,Male,4.07
G-71,3760,ASE,Tammy Moore,Female,3.84
G-71,2646,SSS,Jacqueline Hernandez,Female,3.96
G-71,4368,CCDS,Lisa Carter,Female,4.0
G-71,2579,EEE,Daniel White Jr.,Male,4.08
G-71,3108,SoH,Johnny Branch,Male,4.0
G-71,2108,ASE,Michelle Murphy,Female,4.06
G-71,3528,SSS,Elizabeth Tran,Female,4.02
G-71,2356,CCDS,Danny White,Male,4.13
G-71,4740,ADM,Brent Chase,Male,4.05
G-71,5520,CoE,Samantha Tucker,Female,4.09
G-71,342,CCDS,Anna Nichols,Female,4.13
G-71,924,MAE,Deanna Lopez,Female,4.02
G-71,2424,ADM,Rachel Miranda,Female,4.11
G-71,2070,CoB (NBS),David Hall,Male,4.1
G-71,3703,CCDS,Mr. John Kirk,Male,4.0
G-71,4773,EEE,William Patel,Male,4.14
G-71,4787,CCDS,Christopher Estes,Male,4.13
G-71,5602,ADM,Robert Jackson,Male,4.22
G-71,3266,SSS,Erik Gonzalez,Male,4.0
G-71,2982,SSS,Sally Prince,Female,4.01
G-71,4358,SoH,Roger Brock,Male,4.02
G-71,470,CCEB,Craig Waters,Male,3.92
G-71,163,MAE,April Ray,Female,3.94
G-71,391,ASE,Cathy Johnson,Female,3.94
G-71,5609,NIE,Patricia Lee,Female,4.08
G-71,3856,SBS,Gloria Williams,Female,3.96
G-71,41,CoB (NBS),Karen Williamson,Female,4.0
G-71,2411,CCEB,Rebecca Harding,Female,4.07
G-71,1908,SSS,Alexandra Mays,Female,4.08
G-71,5034,SBS,Justin Hansen,Male,3.85
G-71,2402,MAE,Mario Henson,Male,4.06
G-71,835,SPMS,Christina Romero,Female,3.93
G-71,2017,EEE,Tracy Bauer,Female,3.98
G-71,3434,SSS,Barbara Johnson,Female,3.99
G-71,267,NIE,Jake Bryan,Male,3.85
G-71,3375,NIE,Michael Sosa,Male,3.96
G-71,332,EEE,Warren Williams,Male,3.9
G-71,541,SSS,Robert Martinez,Male,3.91
G-71,5706,CCDS,Robyn Smith,Female,4.2
G-71,1475,SPMS,Andrew Cross,Male,3.97
G-71,4190,CCEB,Christopher Ward,Male,4.15
G-71,1423,CoE,Destiny Martinez,Female,4.08
G-71,5238,WKW SCI,Donna Richardson,Female,3.9
G-72,943,SoH,Robert Castillo,Male,4.08
G-72,1139,NIE,Pedro Bailey,Male,3.89
G-72,1708,CoE,Lori Smith,Female,3.76
G-72,4975,SPMS,Tim Warren,Male,4.11
G-72,3284,EEE,Sarah Young,Female,3.93
G-72,1082,MAE,Mary Burns,Female,3.99
G-72,1682,SPMS,Rhonda Johnson,Female,4.16
G-72,3469,ADM,David Christensen,Male,4.18
G-72,5256,ASE,Daniel Brown,Male,4.03
G-72,1176,EEE,Ryan Moran,Male,3.92
G-72,5241,SPMS,Jason Ashley,Male,3.93
G-72,2383,CCEB,Natalie Delgado,Female,4.04
G-72,5623,NIE,Sara Navarro,Female,4.05
G-72,1301,CCEB,Scott Sullivan,Male,4.02
G-72,2263,MSE,Elizabeth Thomas,Female,4.15
G-72,1424,MAE,Ashley Turner,Female,4.02
G-72,5097,SPMS,Crystal Smith,Female,4.15
G-72,3801,NIE,Jennifer Cummings,Female,4.0
G-72,5392,CCEB,Autumn Smith,Female,3.9
G-72,4025,MSE,Lauren Scott,Female,3.99
G-72,2747,CCEB,Felicia Mcmillan,Female,3.9
G-72,42,SoH,George Townsend,Male,3.82
G-72,3251,MSE,Spencer Hurst,Male,4.07
G-72,4713,EEE,Christina Wolfe,Female,4.07
G-72,2375,SoH,April Shepherd,Female,3.94
G-72,5109,MSE,Patrick Jackson,Male,4.1
G-72,5662,MSE,Johnny Proctor,Male,4.18
G-72,1355,ADM,Dustin Wright,Male,4.05
G-72,1320,WKW SCI,Joshua Lucas,Male,4.06
G-72,2938,ADM,Brianna Johnson,Female,3.86
G-72,2934,ADM,Gregg Jackson,Male,4.07
G-72,3344,EEE,Scott Black,Male,4.02
G-72,651,ADM,Barbara Adams,Female,3.89
G-72,790,NIE,Mr. David Garcia,Male,4.14
G-72,2247,SoH,Marc Odom,Male,3.84
G-72,354,SBS,Joshua Martin,Male,3.92
G-72,685,SPMS,Timothy Hale PhD,Male,3.95
G-72,4587,CoB (NBS),Anthony Moore,Male,3.98
G-72,35,SBS,Jessica Moran,Female,3.9
G-72,264,EEE,Tara Payne,Female,3.74
G-72,4893,MSE,David Morgan,Male,4.01
G-72,2970,SSS,Jennifer Russell,Female,3.88
G-72,5940,CCDS,Todd Elliott,Male,4.1
G-72,5628,SBS,Jesse Sullivan,Male,4.11
G-72,4253,ASE,Alicia Moses,Female,4.11
G-72,4071,CoE,Justin Bell,Male,4.05
G-72,142,CCDS,Tyler Baxter,Male,3.94
G-72,4938,CCDS,Robin Morris,Female,3.91
G-72,4887,SPMS,Patrick Watson,Male,3.87
G-72,429,CCDS,Kimberly Arias,Female,4.08
G-73,4272,WKW SCI,Christopher Jefferson,Male,4.08
G-73,5363,ADM,Sarah Tanner,Female,4.02
G-73,1220,ADM,Mary Buchanan,Female,3.96
G-73,2005,ADM,Donna White,Female,3.95
G-73,834,ADM,Robin Humphrey,Female,3.97
G-73,3437,MAE,Michelle White,Female,3.9
G-73,796,ADM,Kelsey Barrett,Female,4.0
G-73,4768,SoH,Kari Griffin,Female,4.19
G-73,3603,EEE,Joy Davis,Female,3.89
G-73,920,SSS,Sandra Burns,Female,4.04
G-73,1954,CCDS,Donna Turner,Female,4.01
G-73,1304,MSE,Christine Barnes,Female,3.87
G-73,5061,MSE,Victor Meyer,Male,3.88
G-73,5300,MAE,Amy Barnes,Female,4.01
G-73,5726,CCDS,Mary Lee,Female,4.0
G-73,4066,SSS,Anthony Figueroa,Male,3.95
G-73,2991,ASE,Gary Ayala,Male,3.99
G-73,984,ASE,Jonathan Solis,Male,3.88
G-73,4672,MAE,Stephen Porter,Male,3.95
G-73,4161,SPMS,Kelly Simmons,Female,3.88
G-73,3116,NIE,Mark Rodriguez,Male,4.04
G-73,825,NIE,Cynthia Chang,Female,4.16
G-73,3620,ADM,Cynthia Rich,Female,3.96
G-73,4913,MSE,Daryl Love,Male,4.14
G-73,5995,SBS,Elizabeth Mills,Female,3.97
G-73,3595,CCEB,James Olson,Male,4.13
G-73,5473,SBS,John Martinez,Male,3.89
G-73,5167,SoH,Amy Henderson,Female,4.11
G-73,1566,ASE,Virginia Suarez,Female,3.95
G-73,3247,WKW SCI,Sabrina Burton,Female,3.99
